,id,region,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,price
4434,4434,winston-salem,2011,toyota,2,8,gas,245250,clean,automatic,fwd,full-size,pickup,blue,,4185.0
4435,4435,richmond,2017,ford,2,4,gas,38057,,automatic,fwd,compact,,blue,va,14710.0
4436,4436,eastern NC,2006,ram,3,8,diesel,182687,clean,manual,4wd,full-size,pickup,green,nc,17509.0
4437,4437,columbus,2012,ford,2,6,gas,98831,clean,automatic,fwd,compact,sedan,white,oh,4921.0
4438,4438,colorado springs,2010,gmc,2,8,gas,150470,clean,automatic,4wd,full-size,SUV,black,co,8017.0
4439,4439,gold country,2003,subaru,4,4,,206126,clean,manual,fwd,compact,sedan,blue,ca,4226.0
4440,4440,south jersey,2017,audi,2,4,gas,122271,clean,manual,fwd,compact,hatchback,blue,nj,8403.0
4441,4441,bloomington,2013,nissan,2,4,gas,97187,clean,automatic,fwd,compact,sedan,black,in,9497.0
4442,4442,roanoke,2014,kia,2,4,gas,164217,clean,automatic,fwd,mid-size,sedan,white,va,2697.0
4443,4443,albany,2011,ford,3,1,gas,76419,clean,other,rwd,full-size,truck,white,ny,22969.0
4444,4444,tampa bay area,2001,ford,2,8,diesel,180981,clean,manual,4wd,full-size,pickup,silver,,22305.0
4445,4445,minneapolis / st paul,2007,bmw,2,6,gas,159957,clean,manual,fwd,full-size,sedan,silver,,5843.0
4446,4446,boston,2016,honda,2,4,gas,63409,clean,manual,fwd,compact,sedan,blue,ma,8908.0
4447,4447,des moines,1993,ford,3,4,gas,84011,clean,manual,fwd,compact,hatchback,black,ia,10834.0
4448,4448,stockton,2011,chevrolet,2,4,gas,67841,salvage,automatic,fwd,full-size,sedan,silver,ca,5442.0
4449,4449,st cloud,2012,ford,2,6,gas,134828,clean,automatic,fwd,mid-size,van,white,mn,22023.0
4450,4450,hartford,2011,bmw,2,4,gas,139709,clean,automatic,rwd,compact,sedan,green,,5883.0
4451,4451,eugene,2014,mitsubishi,3,4,gas,161711,clean,automatic,fwd,compact,sedan,blue,or,5662.0
4452,4452,utica-rome-oneida,2014,chevrolet,3,4,gas,184362,clean,manual,fwd,full-size,other,white,ny,8272.0
4453,4453,north jersey,2004,jeep,2,6,,89280,clean,automatic,4wd,full-size,SUV,black,,12293.0
4454,4454,el paso,2012,bmw,2,6,gas,107397,clean,automatic,4wd,compact,sedan,black,tx,16507.0
4455,4455,toledo,2012,volkswagen,2,4,gas,18235,clean,automatic,fwd,full-size,sedan,black,oh,16749.0
4456,4456,central NJ,2012,ford,3,8,gas,93003,clean,automatic,4wd,full-size,SUV,black,nj,7472.0
4457,4457,yuba-sutter,2013,infiniti,3,6,gas,3705,rebuilt,automatic,rwd,mid-size,coupe,blue,,19465.0
4458,4458,asheville,2014,ford,2,6,gas,41005,clean,other,rwd,mid-size,van,white,nc,42055.0
4459,4459,san diego,2014,kia,2,4,gas,97681,rebuilt,automatic,fwd,compact,sedan,black,ca,6975.0
4460,4460,hawaii,2014,hyundai,1,4,gas,133862,clean,manual,fwd,full-size,sedan,green,hi,5206.0
4461,4461,tucson,2011,bmw,2,8,gas,78070,clean,automatic,rwd,full-size,convertible,black,az,18363.0
4462,4462,central NJ,1983,chevrolet,3,8,gas,168672,clean,automatic,rwd,full-size,truck,silver,nj,16391.0
4463,4463,nashville,2011,bmw,2,6,gas,44792,clean,automatic,fwd,mid-size,sedan,black,tn,17078.0
4464,4464,new hampshire,1996,ford,4,8,gas,268847,clean,automatic,rwd,full-size,convertible,red,nh,4671.0
4465,4465,norfolk / hampton roads,2006,buick,2,6,gas,110008,rebuilt,manual,fwd,mid-size,coupe,white,va,7094.0
4466,4466,"washington, DC",2013,bmw,1,6,gas,139253,clean,automatic,fwd,full-size,sedan,black,dc,19703.0
4467,4467,san diego,2004,toyota,3,4,gas,178942,clean,automatic,fwd,full-size,sedan,blue,,3177.0
4468,4468,ocala,2007,mazda,2,4,gas,93522,salvage,manual,fwd,compact,sedan,silver,fl,6112.0
4469,4469,flagstaff / sedona,2008,gmc,4,8,gas,206132,clean,manual,4wd,full-size,pickup,red,az,2359.0
4470,4470,tampa bay area,2017,buick,2,4,gas,158694,rebuilt,automatic,fwd,mid-size,sedan,silver,fl,6217.0
4471,4471,san diego,2005,nissan,3,6,gas,163473,clean,automatic,fwd,mid-size,SUV,red,ca,2473.0
4472,4472,buffalo,2018,audi,2,4,gas,151117,clean,automatic,fwd,mid-size,SUV,silver,ny,4106.0
4473,4473,stillwater,2013,honda,2,4,gas,33243,clean,automatic,fwd,full-size,sedan,black,ok,19946.0
4474,4474,rhode island,2010,dodge,4,6,gas,135695,salvage,automatic,fwd,full-size,sedan,black,ri,3889.0
4475,4475,vermont,1998,chevrolet,3,8,gas,98693,clean,manual,rwd,full-size,truck,blue,vt,15515.0
4476,4476,pittsburgh,2001,ford,2,8,diesel,90920,clean,automatic,rwd,full-size,truck,white,pa,34394.0
4477,4477,orlando,2012,ford,2,6,gas,28549,rebuilt,automatic,rwd,mid-size,sedan,white,fl,10520.0
4478,4478,eau claire,2012,gmc,2,8,gas,89182,clean,automatic,4wd,full-size,SUV,black,wi,15993.0
4479,4479,delaware,2012,ford,2,8,diesel,206756,clean,automatic,4wd,full-size,pickup,grey,de,7107.0
4480,4480,nashville,2012,ford,3,8,gas,86624,clean,automatic,rwd,full-size,coupe,black,tn,6664.0
4481,4481,raleigh / durham / CH,2018,dodge,3,6,gas,26035,clean,manual,rwd,full-size,SUV,blue,,20663.0
4482,4482,rochester,2015,chevrolet,2,8,gas,63969,clean,automatic,4wd,full-size,pickup,silver,ny,24236.0
4483,4483,greenville / upstate,2019,ford,3,8,diesel,64425,clean,automatic,4wd,full-size,truck,black,,58006.0
4484,4484,chico,1998,chevrolet,3,6,gas,205924,clean,automatic,fwd,mid-size,SUV,black,,23417.0
4485,4485,indianapolis,2005,jeep,3,6,gas,184258,parts only,automatic,4wd,full-size,SUV,silver,in,1936.0
4486,4486,tampa bay area,2003,nissan,2,6,gas,125637,clean,automatic,rwd,full-size,van,black,fl,2627.0
4487,4487,north jersey,2018,ford,2,8,gas,24907,rebuilt,automatic,4wd,full-size,truck,black,nj,34013.0
4488,4488,lincoln,2005,bmw,2,6,gas,178194,clean,automatic,4wd,mid-size,sedan,black,ne,19010.0
4489,4489,olympic peninsula,2000,mitsubishi,3,4,,169267,clean,automatic,fwd,mid-size,sedan,white,wa,3783.0
4490,4490,williamsport,2016,ram,2,6,diesel,68667,clean,automatic,4wd,full-size,pickup,grey,pa,41327.0
4491,4491,san antonio,2004,jeep,2,6,gas,101598,clean,automatic,fwd,mid-size,SUV,black,tx,4438.0
4492,4492,central NJ,2006,jeep,4,4,gas,152277,clean,manual,4wd,mid-size,SUV,black,nj,8365.0
4493,4493,western slope,2004,chevrolet,2,6,gas,204542,clean,manual,fwd,mid-size,sedan,green,,3520.0
4494,4494,phoenix,2012,kia,2,4,gas,75593,clean,automatic,fwd,compact,sedan,blue,az,9813.0
4495,4495,knoxville,2012,chevrolet,1,8,gas,81620,clean,automatic,rwd,full-size,coupe,silver,tn,5910.0
4496,4496,chicago,2012,ford,2,4,gas,174026,clean,automatic,fwd,mid-size,sedan,black,,4575.0
4497,4497,las vegas,2007,bmw,2,8,gas,140984,clean,other,rwd,full-size,convertible,black,,4749.0
4498,4498,rockford,2006,ram,2,6,diesel,98415,clean,automatic,4wd,full-size,SUV,black,il,29688.0
4499,4499,madison,2002,ford,2,6,gas,111234,clean,automatic,fwd,mid-size,sedan,white,wi,4092.0
4500,4500,charlotte,2006,toyota,2,6,gas,81137,rebuilt,automatic,4wd,mid-size,sedan,blue,nc,7349.0
4501,4501,"st louis, MO",2013,jeep,3,6,gas,161230,clean,automatic,4wd,full-size,SUV,black,mo,9515.0
4502,4502,syracuse,2012,toyota,2,4,gas,106939,clean,automatic,fwd,mid-size,sedan,grey,ny,5676.0
4503,4503,sheboygan,2018,audi,2,6,gas,88130,clean,automatic,4wd,full-size,SUV,black,wi,21131.0
4504,4504,los angeles,2016,honda,2,6,gas,221870,,automatic,4wd,mid-size,,blue,ca,6419.0
4505,4505,knoxville,1999,ford,3,8,,169044,clean,manual,4wd,full-size,truck,brown,,6286.0
4506,4506,rockford,2016,chevrolet,1,4,gas,57835,clean,automatic,fwd,mid-size,SUV,white,,19825.0
4507,4507,south florida,2012,ford,2,4,gas,123265,rebuilt,automatic,fwd,mid-size,sedan,black,fl,6504.0
4508,4508,boise,2013,ford,2,6,diesel,253224,clean,automatic,4wd,full-size,pickup,black,id,17370.0
4509,4509,new york city,2009,hyundai,3,4,gas,160013,clean,automatic,fwd,compact,sedan,blue,ny,3657.0
4510,4510,bend,2017,ram,2,8,gas,6825,clean,automatic,4wd,full-size,pickup,black,,37432.0
4511,4511,nashville,2001,ford,4,8,diesel,164889,clean,manual,4wd,full-size,pickup,red,tn,37400.0
4512,4512,las vegas,1997,bmw,3,4,gas,248092,rebuilt,manual,fwd,mid-size,SUV,silver,nv,7234.0
4513,4513,ocala,2011,toyota,3,6,gas,161702,clean,automatic,rwd,full-size,SUV,red,fl,4424.0
4514,4514,bend,2008,toyota,1,6,,80184,clean,automatic,4wd,full-size,SUV,white,or,15904.0
4515,4515,"washington, DC",2013,honda,2,6,gas,76893,rebuilt,automatic,fwd,mid-size,sedan,black,dc,11194.0
4516,4516,central michigan,2000,ram,2,8,gas,156167,clean,automatic,4wd,full-size,truck,white,mi,17755.0
4517,4517,austin,2005,honda,2,4,gas,173805,clean,automatic,fwd,mid-size,SUV,blue,tx,5818.0
4518,4518,fort wayne,2000,ford,3,6,gas,196997,clean,automatic,4wd,full-size,pickup,black,in,8630.0
4519,4519,corvallis/albany,2005,bmw,4,6,gas,168304,clean,manual,rwd,compact,convertible,black,or,10738.0
4520,4520,inland empire,2005,chevrolet,1,8,gas,31008,clean,automatic,4wd,full-size,truck,black,,15416.0
4521,4521,monroe,2004,nissan,2,6,gas,141566,salvage,automatic,fwd,full-size,van,silver,nc,7135.0
4522,4522,rhode island,2012,bmw,1,6,gas,64457,clean,manual,fwd,full-size,sedan,silver,ri,7076.0
4523,4523,chico,2008,honda,2,4,gas,88549,clean,automatic,fwd,full-size,other,blue,ca,7599.0
4524,4524,inland empire,2011,ford,3,8,diesel,68561,clean,automatic,4wd,full-size,truck,black,ca,32008.0
4525,4525,rhode island,1994,honda,4,4,gas,220390,rebuilt,automatic,fwd,full-size,SUV,red,,7172.0
4526,4526,tallahassee,2015,lexus,2,6,gas,147008,clean,automatic,fwd,mid-size,sedan,silver,fl,1071.0
4527,4527,akron / canton,2017,toyota,2,6,diesel,58213,clean,automatic,4wd,mid-size,SUV,black,,24874.0
4528,4528,anchorage / mat-su,2015,jeep,2,6,gas,119122,rebuilt,automatic,4wd,mid-size,SUV,blue,ak,11309.0
4529,4529,greensboro,2019,jeep,2,6,gas,92833,clean,manual,4wd,mid-size,SUV,black,nc,26037.0
4530,4530,central NJ,2014,ford,2,6,gas,101565,clean,automatic,rwd,full-size,coupe,black,nj,24887.0
4531,4531,rockford,2009,jeep,2,6,gas,204396,clean,automatic,4wd,full-size,SUV,silver,il,6400.0
4532,4532,fayetteville,2013,kia,2,4,gas,148235,clean,automatic,fwd,compact,SUV,white,nc,8150.0
4533,4533,ft myers / SW florida,2012,volkswagen,2,4,gas,101812,clean,automatic,fwd,mid-size,sedan,red,fl,5972.0
4534,4534,las vegas,2016,buick,2,6,gas,49546,clean,automatic,fwd,full-size,mini-van,blue,nv,35883.0
4535,4535,san antonio,2009,chevrolet,2,6,gas,128991,clean,manual,fwd,compact,SUV,blue,tx,10654.0
4536,4536,jersey shore,2008,bmw,2,6,gas,60701,clean,automatic,fwd,mid-size,coupe,silver,nj,8490.0
4537,4537,tallahassee,1998,honda,2,4,gas,65985,clean,automatic,fwd,mid-size,sedan,blue,fl,9041.0
4538,4538,new hampshire,2013,ford,2,4,gas,68529,salvage,automatic,fwd,mid-size,SUV,white,nh,17577.0
4539,4539,austin,2003,ford,3,6,gas,76232,clean,automatic,fwd,mid-size,sedan,white,,3007.0
4540,4540,youngstown,1988,bmw,3,6,gas,99667,clean,manual,rwd,mid-size,SUV,custom,oh,6197.0
4541,4541,milwaukee,2001,chevrolet,3,6,gas,196425,clean,automatic,fwd,full-size,van,blue,wi,8449.0
4542,4542,buffalo,2011,ford,2,8,,162963,clean,automatic,4wd,full-size,SUV,black,ny,4372.0
4543,4543,albuquerque,2007,toyota,2,4,gas,116922,clean,automatic,4wd,full-size,pickup,green,nm,4958.0
4544,4544,albuquerque,2008,chevrolet,2,4,,205897,clean,automatic,fwd,full-size,SUV,white,nm,3796.0
4545,4545,grand rapids,2010,chevrolet,2,8,gas,122546,clean,manual,4wd,full-size,pickup,black,mi,10271.0
4546,4546,madison,2012,ram,2,8,gas,25020,clean,automatic,4wd,full-size,truck,black,wi,15553.0
4547,4547,des moines,2017,ford,3,8,diesel,13158,clean,automatic,4wd,full-size,truck,black,ia,37412.0
4548,4548,ithaca,2016,chevrolet,2,4,gas,166833,clean,manual,4wd,full-size,truck,red,ny,19872.0
4549,4549,okaloosa / walton,1962,ram,2,6,gas,67140,clean,automatic,rwd,full-size,truck,white,,15255.0
4550,4550,mcallen / edinburg,2013,ford,3,8,gas,103079,clean,automatic,4wd,full-size,SUV,black,tx,17560.0
4551,4551,topeka,2015,acura,1,4,gas,49355,salvage,other,fwd,mid-size,sedan,black,ks,36527.0
4552,4552,greensboro,2019,jeep,2,6,gas,8985,lien,automatic,4wd,mid-size,SUV,black,nc,56055.0
4553,4553,new york city,2010,hyundai,3,4,gas,103180,clean,automatic,fwd,full-size,sedan,grey,ny,7107.0
4554,4554,south florida,2003,bmw,2,6,gas,108940,clean,automatic,4wd,mid-size,SUV,black,,17177.0
4555,4555,boulder,2007,buick,4,6,gas,115192,clean,automatic,4wd,mid-size,SUV,black,,14320.0
4556,4556,sheboygan,2017,volvo,2,6,gas,165438,clean,manual,fwd,mid-size,sedan,silver,wi,6722.0
4557,4557,memphis,2016,chevrolet,3,6,gas,42405,clean,automatic,fwd,full-size,SUV,white,,23311.0
4558,4558,minneapolis / st paul,2012,ford,3,6,gas,83815,rebuilt,automatic,4wd,full-size,truck,blue,mn,18603.0
4559,4559,western massachusetts,2013,chevrolet,2,6,gas,105929,clean,automatic,4wd,full-size,truck,black,ma,16120.0
4560,4560,chico,2017,ford,1,8,diesel,56151,,manual,4wd,full-size,,black,,74272.0
4561,4561,greensboro,2015,chevrolet,2,8,gas,94528,clean,automatic,4wd,full-size,SUV,silver,nc,8833.0
4562,4562,western massachusetts,2005,ford,2,8,gas,146970,clean,manual,4wd,full-size,truck,silver,ma,5870.0
4563,4563,knoxville,2013,ford,2,4,gas,137288,clean,automatic,fwd,full-size,SUV,black,tn,7640.0
4564,4564,austin,1987,ford,3,6,,158212,clean,manual,rwd,full-size,coupe,orange,tx,6802.0
4565,4565,syracuse,2015,ford,3,4,gas,20399,clean,manual,fwd,full-size,hatchback,red,ny,9964.0
4566,4566,shreveport,2010,kia,2,6,,123053,clean,automatic,fwd,full-size,sedan,silver,la,9183.0
4567,4567,medford-ashland,1989,jeep,4,6,gas,160666,clean,automatic,4wd,full-size,pickup,blue,or,4874.0
4568,4568,los angeles,2007,bmw,1,6,gas,86684,clean,other,fwd,mid-size,sedan,silver,ca,6287.0
4569,4569,williamsport,2008,ford,2,8,gas,146026,clean,automatic,rwd,full-size,truck,black,pa,11028.0
4570,4570,central NJ,2010,toyota,2,4,gas,125892,clean,automatic,fwd,full-size,sedan,brown,nj,6500.0
4571,4571,nashville,2013,subaru,2,4,gas,181313,clean,automatic,fwd,mid-size,SUV,grey,tn,19452.0
4572,4572,baltimore,2019,mazda,2,6,gas,13470,clean,automatic,rwd,mid-size,coupe,black,md,41670.0
4573,4573,tampa bay area,2017,kia,2,4,,89016,rebuilt,automatic,fwd,compact,sedan,silver,fl,10003.0
4574,4574,vermont,2016,chevrolet,1,4,gas,113579,clean,automatic,4wd,full-size,sedan,black,vt,19885.0
4575,4575,south jersey,2006,ford,1,8,gas,156926,clean,automatic,4wd,full-size,SUV,custom,,4004.0
4576,4576,st augustine,1995,chevrolet,3,8,gas,180502,clean,manual,rwd,full-size,SUV,black,fl,11875.0
4577,4577,syracuse,2014,mitsubishi,2,4,gas,64252,rebuilt,automatic,fwd,mid-size,sedan,silver,ny,7765.0
4578,4578,western slope,2009,lexus,2,4,gas,197207,clean,automatic,fwd,mid-size,SUV,black,co,10205.0
4579,4579,san diego,2013,honda,3,4,gas,100165,clean,manual,fwd,compact,hatchback,black,ca,7221.0
4580,4580,charlotte,2012,chevrolet,2,6,gas,129320,clean,automatic,4wd,mid-size,SUV,white,nc,6197.0
4581,4581,cleveland,2011,toyota,2,4,gas,59086,clean,automatic,fwd,mid-size,sedan,blue,oh,7612.0
4582,4582,redding,2012,ford,2,6,gas,96244,clean,automatic,fwd,full-size,sedan,silver,ca,8812.0
4583,4583,raleigh / durham / CH,2004,lexus,1,6,gas,96819,clean,automatic,rwd,full-size,SUV,black,nc,4756.0
4584,4584,madison,2011,ford,2,6,diesel,59576,clean,automatic,4wd,full-size,SUV,black,wi,27900.0
4585,4585,denver,2018,jeep,2,4,gas,50555,rebuilt,automatic,4wd,mid-size,SUV,black,co,26048.0
4586,4586,treasure coast,2012,volkswagen,2,4,gas,80179,rebuilt,manual,fwd,mid-size,sedan,silver,,44323.0
4587,4587,el paso,2018,ford,1,4,gas,20984,rebuilt,automatic,fwd,mid-size,sedan,blue,tx,14170.0
4588,4588,albany,2006,chevrolet,2,6,gas,91987,clean,automatic,4wd,full-size,SUV,green,ny,7509.0
4589,4589,boise,2003,acura,2,6,gas,119650,clean,automatic,4wd,mid-size,SUV,brown,id,7948.0
4590,4590,knoxville,2018,chevrolet,2,4,gas,7328,clean,automatic,4wd,full-size,sedan,blue,tn,8397.0
4591,4591,tallahassee,2018,honda,2,4,gas,50181,clean,automatic,fwd,compact,sedan,grey,fl,9988.0
4592,4592,los angeles,1921,ram,2,6,diesel,60805,clean,manual,rwd,full-size,truck,white,ca,23704.0
4593,4593,san diego,2016,chevrolet,1,4,gas,4644,clean,automatic,fwd,full-size,sedan,black,ca,9197.0
4594,4594,omaha / council bluffs,1994,ford,4,6,gas,139573,clean,automatic,4wd,full-size,SUV,green,ia,4815.0
4595,4595,grand forks,2015,audi,2,4,gas,48448,clean,automatic,fwd,full-size,convertible,blue,nd,17867.0
4596,4596,tampa bay area,2014,buick,3,4,gas,96479,clean,automatic,fwd,full-size,sedan,black,fl,11634.0
4597,4597,albany,2011,bmw,2,6,gas,125948,clean,automatic,rwd,compact,sedan,blue,ny,9006.0
4598,4598,green bay,2006,honda,2,4,gas,166387,clean,manual,fwd,full-size,sedan,silver,wi,22986.0
4599,4599,kalispell,2009,chevrolet,1,8,gas,49925,clean,manual,fwd,full-size,truck,green,,19979.0
4600,4600,detroit metro,2012,mercedes-benz,2,4,gas,112461,clean,automatic,fwd,full-size,sedan,black,mi,6892.0
4601,4601,treasure coast,2002,ford,3,8,diesel,163128,clean,automatic,fwd,full-size,truck,black,,31268.0
4602,4602,albany,2008,volkswagen,3,4,gas,98134,clean,automatic,fwd,compact,sedan,black,ny,5232.0
4603,4603,dallas / fort worth,2012,lexus,2,6,gas,199937,clean,automatic,fwd,full-size,SUV,black,tx,7745.0
4604,4604,ann arbor,2015,buick,2,6,gas,23612,rebuilt,automatic,fwd,compact,sedan,blue,,19124.0
4605,4605,savannah / hinesville,2011,ford,3,8,gas,115799,clean,automatic,fwd,full-size,truck,white,ga,6009.0
4606,4606,lafayette,1991,chrysler,2,4,gas,10644,clean,manual,fwd,full-size,coupe,green,la,17163.0
4607,4607,college station,1998,ford,2,8,gas,41068,lien,manual,rwd,mid-size,convertible,black,tx,6760.0
4608,4608,detroit metro,2015,saturn,2,4,gas,91230,,automatic,fwd,compact,,grey,mi,6276.0
4609,4609,los angeles,2013,bmw,2,6,gas,38676,rebuilt,manual,rwd,mid-size,sedan,black,,16391.0
4610,4610,phoenix,2012,bmw,2,6,gas,42415,clean,automatic,fwd,compact,sedan,black,az,17735.0
4611,4611,amarillo,2006,chevrolet,3,8,gas,41115,clean,manual,rwd,full-size,SUV,orange,tx,24527.0
4612,4612,buffalo,2005,mazda,1,4,gas,152813,clean,manual,fwd,full-size,sedan,silver,ny,15366.0
4613,4613,albany,2008,chevrolet,2,8,gas,123026,clean,automatic,4wd,full-size,truck,black,ny,5623.0
4614,4614,pensacola,2012,chevrolet,2,8,gas,16461,clean,automatic,4wd,full-size,SUV,black,fl,20094.0
4615,4615,mcallen / edinburg,2009,dodge,1,6,gas,172916,clean,automatic,fwd,mid-size,sedan,silver,tx,15894.0
4616,4616,central NJ,2016,chevrolet,3,8,gas,55811,clean,automatic,rwd,full-size,truck,white,nj,23365.0
4617,4617,denver,2012,ford,3,4,gas,198792,clean,automatic,fwd,mid-size,sedan,green,co,7969.0
4618,4618,nashville,2007,lincoln,1,8,gas,46401,clean,manual,rwd,full-size,pickup,green,tn,18100.0
4619,4619,albany,2006,ford,3,4,gas,150989,clean,automatic,4wd,mid-size,SUV,grey,,5958.0
4620,4620,las vegas,2011,bmw,2,6,gas,168369,clean,automatic,fwd,compact,sedan,silver,nv,12367.0
4621,4621,brownsville,2006,ram,2,8,diesel,214889,clean,manual,4wd,full-size,truck,black,tx,21292.0
4622,4622,tucson,2010,chevrolet,2,6,gas,137503,clean,automatic,rwd,mid-size,sedan,silver,az,16010.0
4623,4623,buffalo,2014,subaru,2,4,gas,106437,clean,automatic,4wd,compact,SUV,blue,ny,7945.0
4624,4624,new haven,2014,honda,1,4,gas,152049,clean,automatic,fwd,compact,sedan,blue,ct,2457.0
4625,4625,los angeles,2013,bmw,1,6,gas,-1,clean,automatic,4wd,compact,sedan,black,ca,7126.0
4626,4626,ft myers / SW florida,2012,ford,3,8,gas,109736,clean,automatic,4wd,full-size,truck,black,fl,12890.0
4627,4627,charlotte,2009,bmw,2,4,gas,278620,clean,automatic,fwd,compact,sedan,silver,nc,5579.0
4628,4628,"washington, DC",2003,ford,1,4,gas,148164,clean,automatic,fwd,mid-size,sedan,green,dc,6763.0
4629,4629,harrisburg,2001,toyota,4,6,gas,201526,clean,automatic,fwd,full-size,hatchback,blue,pa,7271.0
4630,4630,charlotte,2010,ford,2,8,gas,135214,clean,manual,4wd,mid-size,truck,white,nc,5593.0
4631,4631,denver,2002,ford,3,6,gas,146954,clean,automatic,fwd,full-size,SUV,silver,co,6448.0
4632,4632,corpus christi,1993,jeep,4,8,gas,108888,clean,automatic,4wd,full-size,truck,blue,tx,6119.0
4633,4633,norfolk / hampton roads,2012,ford,3,4,gas,121142,salvage,automatic,fwd,mid-size,SUV,white,va,3261.0
4634,4634,kalispell,2008,ram,1,8,diesel,174031,clean,manual,4wd,full-size,truck,silver,,20511.0
4635,4635,tampa bay area,2018,chevrolet,1,4,gas,88570,clean,automatic,4wd,full-size,SUV,white,fl,22227.0
4636,4636,phoenix,2014,chevrolet,2,4,gas,4009,clean,automatic,fwd,mid-size,coupe,white,az,10857.0
4637,4637,appleton-oshkosh-FDL,2014,kia,2,4,gas,105284,clean,automatic,fwd,compact,sedan,red,wi,6182.0
4638,4638,youngstown,2005,ram,3,6,diesel,219965,clean,manual,4wd,full-size,truck,white,oh,16991.0
4639,4639,wilmington,2004,chevrolet,2,8,gas,126697,clean,automatic,4wd,full-size,truck,red,de,21510.0
4640,4640,philadelphia,1990,toyota,3,4,gas,153107,clean,manual,fwd,full-size,sedan,blue,,5970.0
4641,4641,memphis,2000,ford,3,8,gas,94213,clean,automatic,rwd,full-size,truck,white,tn,20271.0
4642,4642,bemidji,2011,mercury,1,8,gas,340441,clean,manual,rwd,full-size,wagon,blue,mn,2963.0
4643,4643,winchester,2007,toyota,2,6,gas,150535,clean,automatic,4wd,full-size,truck,white,va,4282.0
4644,4644,yakima,2016,chevrolet,2,4,,72542,clean,automatic,fwd,mid-size,SUV,white,wa,11624.0
4645,4645,pensacola,2013,bmw,2,4,gas,120512,clean,manual,fwd,mid-size,sedan,black,,6890.0
4646,4646,phoenix,2016,chevrolet,2,6,gas,15290,rebuilt,automatic,rwd,mid-size,truck,grey,,21472.0
